id,brand,name,attributes,url,old_price,price
10402283,HP,HP ProBook 445 G8 (2U740AV_V4),"['14"" (1920x1080) IPS / AMD Ryzen 3-5400U (2.6 - 4.0 ГГц) / RAM 8 ГБ / SSD 256 ГБ / AMD Radeon Graphics / Bluetooth, Wi-Fi / DOS / Без дисковода / 1.37 кг']",https://allo.ua/ua/products/notebooks/hp-probook-445-g8-2u740av_v4.html,,34455
10746996,HP,"HP ProBook 635 Aero G8 13.3"" (276K4AV_V5)","['13.3"" (1920x1080) IPS / AMD Ryzen 5 5600U (2.3 - 4.2 ГГц) / RAM 16 ГБ / SSD 512 ГБ / AMD Radeon Graphics / Bluetooth, Wi-Fi / DOS / Без дисковода / 0.99 кг']",https://allo.ua/ua/products/notebooks/hp-probook-635-aero-g8-13-3-276k4av_v5.html,,46855
11863102,Asus,ASUS FA507RE-HN021 (90NR08Y2-M002A0),"['15.6"" IPS (1920x1080) Full HD 144 Гц / AMD Ryzen 7 6800H (3.2 - 4.7 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050 Ti, 4 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.2 кг ']",https://allo.ua/ua/products/notebooks/asus-fa507re-hn021-90nr08y2-m002a0.html,,51999
7767009,HP,Ноутбук HP Elite Dragonfly G2 (3C8E1EA),"['13.3"" 1920x1080 IPS / Intel Core i7-1165G7 (2.8 - 4.7 ГГц) / RAM 16 ГБ / SSD: 256 ГБ / Intel Iris Xe Graphics / Bluetooth , Wi-Fi / Без ОД / 0.99 кг']",https://allo.ua/ua/products/notebooks/hp-elite-dragonfly-g2-3c8e1ea.html,,79999
10746983,HP,"HP ProBook 430 G8 13.3"" (2V658AV_V7)","['13.3"" (1920x1080) IPS / Intel Core i7-1165G7 (2.8 - 4.7 ГГц) / RAM 16 ГБ / SSD 512 ГБ / Intel Iris Xe Graphics / Bluetooth, Wi-Fi / DOS / Без дисковода / 1.28 кг']",https://allo.ua/ua/products/notebooks/hp-probook-430-g8-13-3-2v658av_v7.html,,46855
10746985,HP,"HP ProBook 445 G8 14"" (2U740AV_V5)","['14"" (1920x1080) IPS / AMD Ryzen 3-5400U (2.6 - 4.0 ГГц) / RAM 16 ГБ / SSD 256 ГБ / AMD Radeon Graphics / Bluetooth, Wi-Fi / DOS / Без дисковода / 1.37 кг']",https://allo.ua/ua/products/notebooks/hp-probook-445-g8-14-2u740av_v5.html,,36655
5871286,Lenovo,Ноутбук Lenovo ThinkPad P1 (20TH000NRT),"['15.6"" IPS (1920x1080) / Intel Core i7-10750H (2.6 - 5.0 ГГц) / RAM 32 ГБ / SSD 1 ТБ / nVidia Quadro T2000 Max-Q, 4 ГБ / без ОД / Wi-Fi / Bluetooth / веб-камера / Windows 10 Pro 64bit / 1.7 кг']",https://allo.ua/ua/products/notebooks/lenovo-thinkpad-p1-20th000nrt.html,,146224
12263334,MSI,MSI GP66 Vector (GP66HX12UGS-093UA),"['15.6"" 2560 x 1440 (WQHD) / Intel Core i7-12800HX (3.4 - 4.8 ГГц) / RAM 16 ГБ / SSD 1 ТБ / NVIDIA GeForce RTX 3070 Ti, 8 ГБ / Bluetooth, Wi-Fi / Без ОС / 2.38 кг']",https://allo.ua/ua/products/notebooks/msi-gp66-vector-gp66hx12ugs-093ua.html,,109999
9719416,HP,"HP ProBook 635 Aero G7 13.3"" (182V6AV_V1)","['13.3"" (1920x1080) IPS / AMD Ryzen 3 4300U (2.7 - 3.7 ГГц) / RAM 16 ГБ / SSD 256 ГБ / AMD Radeon Vega 5 / Wi-Fi, Bluetooth / DOS / Без дисковода / 0.99 кг']",https://allo.ua/ua/products/notebooks/hp-probook-635-aero-g7-13-3-182v6av_v1.html,,40599
8528953,HP,Ноутбук HP ZBook Firefly 14 G8 (275W1AV_V6),"['14"" (1920x1080) IPS / Intel Core i7-1165G7 (2.8 - 4.7 ГГц) / RAM 32 ГБ / SDD 512 ГБ / nVidia Quadro T500 / Bluetooth , Wi-Fi / Без ОС (freeDOS, Linux) / Без дисковода / 1.35 кг']",https://allo.ua/ua/products/notebooks/noutbuk-hp-zbook-firefly-14-g8-275w1av_v6.html,,81399
10746997,HP,"HP ProBook 635 Aero G8 13.3"" (276K6AV_V1)","['13.3"" (1920x1080) IPS / AMD Ryzen 5 Pro 5650U (2.3 - 4.2 ГГц) / RAM 16 ГБ / SSD 512 ГБ / AMD Radeon Graphics / Bluetooth, Wi-Fi / DOS / Без дисковода / 0.99 кг']",https://allo.ua/ua/products/notebooks/hp-probook-635-aero-g8-13-3-276k6av_v1.html,,48299
7467108,HP,Ноутбук HP Elite Dragonfly G2 (3C8E6EA),"['13.3"" (1920x1080) IPS / Intel Core i5-1135G7 (2.4-4.2 ГГц) / RAM 16 ГБ / SSD 512 ГБ / Intel Iris Xe Graphics / Wi-Fi , Bluetooth / Windows 10 Pro / Без ОД / 990 г']",https://allo.ua/ua/products/notebooks/hp-elite-dragonfly-g2-3c8e6ea.html,,77999
12248793,Lenovo,Lenovo ThinkPad T16 Gen 1 (21CH0028RA),"['16"" IPS (1920x1200) WUXGA+ / AMD Ryzen 7 PRO 6850U (2.7 - 4.7 ГГц) / RAM 16 ГБ / SSD 512 ГБ / AMD Radeon 680M Graphics / без ОД / LAN / Wi-Fi / Bluetooth / 3G / 4G / веб-камера / Windows 11 Pro / 1.65 кг']",https://allo.ua/ua/products/notebooks/lenovo-thinkpad-t16-gen-1-21ch0028ra.html,,79772
10746987,HP,"HP ProBook 445 G8 14"" (2U740AV_V7)","['14"" (1920x1080) IPS / AMD Ryzen 3-5400U (2.6 - 4.0 ГГц) / RAM 8 ГБ / SSD 512 ГБ / AMD Radeon Graphics / Bluetooth, Wi-Fi / DOS / Без дисковода / 1.37 кг']",https://allo.ua/ua/products/notebooks/hp-probook-445-g8-14-2u740av_v7.html,,36099
11184245,Dream Machines,Dream Machines RT3060-15 (RT3060-15UA31),"['15.6” (1920x1080) WVA / AMD Ryzen 7 3700X (3.6 – 4.4 ГГц) / RAM 16 ГБ / SSD 1 ТБ / NVIDIA GeForce RTX 3060 / Bluetooth , Wi-Fi / Без ОС (freeDOS, Linux) / Без ОД / 2.7 кг']",https://allo.ua/ua/products/notebooks/dream-machines-rt3060-15-rt3060-15ua31.html,,61799
10569724,Dell,Dell Vostro 5410 (N5003CVN5410UA_WP),"['14"" (1920x1080) WVA / Intel Core i5-11320H (3.2 - 4.5 ГГц) / RAM 16 ГБ / SSD 512 ГБ / Intel Iris Xe Graphics / Wi-Fi , Bluetooth / Windows 11 Pro / Без дисковода / 1.44 кг']",https://allo.ua/ua/products/notebooks/dell-vostro-5410-n5003cvn5410ua_wp.html,,45595
4732733,Dream Machines,Ноутбук Dream Machines RS2080Q-15 (RS2080Q-15UA51),"['15.6"" WVA (1920x1080) / Intel Core i7-10750H (2.6 - 5.0 ГГц) / RAM 16 ГБ / SSD 1 ТБ / nVidia GeForce RTX 2080 Max-Q, 8 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.99 кг']",https://allo.ua/ua/products/notebooks/dream-machines-rs2080q-15-rs2080q-15ua51.html,,66999
11863397,Dream Machines,Dream Machines RT3070-15 (RT3070-15UA41),['15.6” (1920x1080) WVA / AMD Ryzen 7 3700X (3.6 - 4.4 ГГц) / RAM 64 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3070 / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / DOS / 2.7 кг'],https://allo.ua/ua/products/notebooks/dream-machines-rt3070-15-rt3070-15ua41.html,,85899
10402287,HP,HP ProBook 445 G8 (2U741AV_V3),"['14"" (1920x1080) IPS / AMD Ryzen 5 5600U (2.3 - 4.2 ГГц) / RAM 16 ГБ / SSD 256 ГБ / AMD Radeon Graphics / Bluetooth, Wi-Fi / DOS / Без дисковода / 1.37 кг']",https://allo.ua/ua/products/notebooks/hp-probook-445-g8-2u741av_v3.html,,37199
10746981,HP,"HP Elitebook x360 1030 G8 13.3"" (1G7F8AV_V5)","['13.3"" (1920x1080) IPS / Intel Core i7-1165G7 (2.8 - 4.7 ГГц) / RAM 16 ГБ / SSD 512 ГБ / Intel Iris Xe Graphics / Bluetooth, Wi-Fi / DOS / Без дисковода / 1.21 кг']",https://allo.ua/ua/products/notebooks/hp-elitebook-x360-1030-g8-13-3-1g7f8av_v5.html,,83255
11184238,Dream Machines,Dream Machines RT3070-15 (RT3070-15UA36),"['15.6"" (1920x1080) WVA / AMD Ryzen 9 3900 (3.1 - 4.3ГГц) / RAM 16 ГБ / SSD 1 ТБ / NVIDIA GeForce RTX 3070 / Bluetooth , Wi-Fi / Без ОС (freeDOS, Linux) / Без ОД / 2.7 кг']",https://allo.ua/ua/products/notebooks/dream-machines-rt3070-15-rt3070-15ua36.html,,87599
12290914,Asus,ASUS K3502ZA-L1280W (90NB0WK1-M00P70),"['15.6"" OLED (1920x1080) Full HD / Intel Core i7-12700H (3.5 - 4.7 ГГц) / RAM 12 ГБ / SSD 512 ГБ / Intel Iris Xe Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / Windows 11 Home / 1.8 кг']",https://allo.ua/ua/products/notebooks/asus-k3502za-l1280w-90nb0wk1-m00p70.html,,47999
11238246,Dream Machines,Dream Machines RG3050-15 (RG3050-15UA32),"['15.6"" WVA (1920x1080) Full HD / Intel Core i5-12500H (2.5 - 4.5 ГГц) / RAM 16 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3050 / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.2 кг /']",https://allo.ua/ua/products/notebooks/dream-machines-rg3050-15-rg3050-15ua32.html,,50999
11863403,Acer,Acer Predator Helios 300 PH315-55 (NH.QGMEU.005),"['15.6"" (1920x1080) IPS / Intel Core i7-12700H (3.5 - 4.7 ГГц) / RAM 32 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3080 / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.5 кг']",https://allo.ua/ua/products/notebooks/acer-predator-helios-300-ph315-55-nh-qgmeu-005.html,,126999
7767010,HP,Ноутбук HP Elite Dragonfly G2 (3C8D9EA),"['13.3"" 1920x1080 IPS / Intel Core i5-1135G7 (2.4-4.2 ГГц) / RAM 8 ГБ / SSD: 256 ГБ / Intel Iris Xe Graphics / Bluetooth , Wi-Fi / Без ОД / 0.99 кг']",https://allo.ua/ua/products/notebooks/hp-elite-dragonfly-g2-3c8d9ea.html,,75999
7766965,HP,Ноутбук HP EliteBook x360 1030 G8 (336G0EA),"['13.3"" 1920x1080 IPS / Intel Core i5-1135G7 (2.4-4.2 ГГц) / RAM 16 ГБ / SSD: 512 ГБ / Intel Iris Xe Graphics / Bluetooth , Wi-Fi / Без ОД / 1.21 кг']",https://allo.ua/ua/products/notebooks/hp-elitebook-x360-1030-g8-336g0ea.html,,87099
12248810,Lenovo,Lenovo ThinkPad T16 Gen 1 (21CH002GRA),"['16"" IPS (1920x1200) WUXGA+ / AMD Ryzen 5 PRO 6650U (2.9 - 4.5 ГГц) / RAM 16 ГБ / SSD 512 ГБ / AMD Radeon 660M Graphics / без ОД / LAN / Wi-Fi / Bluetooth / 3G / 4G / веб-камера / Windows 11 Pro / 1.65 кг']",https://allo.ua/ua/products/notebooks/lenovo-thinkpad-t16-gen-1-21ch002gra.html,,73815
12263230,Acer,Acer Swift 5 SF514-56T 14WUXGA (NX.K0HEU.00E),"['14” IPS (1920x1200) WUXGA, Multi-touch, глянцевый / Intel Core i7-1260P (3.4 - 4.7 ГГц) / RAM 16 ГБ / SSD 1 ТБ / Intel Iris Xe Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / Windows 11 Home / 1.2 кг ']",https://allo.ua/ua/products/notebooks/acer-swift-5-sf514-56t-14wuxga-nx-k0heu-00e.html,,77799
8375937,Panasonic,Ноутбук Panasonic TOUGHBOOK FZ-55 (FZ-55B400KT9),"['14"" (1920x1080) TN+film / Intel Core i5-8365U (1.6 - 4.1 ГГц) / RAM 8 ГБ / SSD 256 ГБ / Intel UHD Graphics / Bluetooth , Wi-Fi / Windows 10 Pro / Без дисковода / 2.08 кг']",https://allo.ua/ua/products/notebooks/noutbuk-panasonic-toughbook-fz-55-fz-55b400kt9.html,,104999
7229346,HP,Ноутбук HP 250 G8 (2W8W1EA),"['15.6"" (1920x1080)  / Intel Core i5-1035G1 (1.0 - 3.6 ГГц) / RAM8 ГБ / SSD 256 ГБ / Intel UHD Graphics / Bluetooth , Wi-Fi / Windows 10 Pro / Без ОД / 1,74 кг']",https://allo.ua/ua/products/notebooks/hp-250-g8-2w8w1ea.html,,38499
12263262,MSI,MSI Crosshair (B12UGSZO-1038XUA),"['15.6"" 2560 x 1440 (WQHD) / Intel Core i7-12700H (3.5 - 4.7 ГГц) / RAM 16 ГБ / SSD 1 ТБ / NVIDIA GeForce RTX 3070 Ti, 8 ГБ / Bluetooth, Wi-Fi / Без ОС / 2.47 кг']",https://allo.ua/ua/products/notebooks/msi-crosshair-b12ugszo-1038xua.html,,96999
12263257,Dell,Dell Latitude 5531 (N201L553115UA_W11P)	,"['15.6"" 1920х1080 (FullHD) / Intel Core i5-12600H (2.7 - 4.5 ГГц) / RAM 16 ГБ / SSD 512 ГБ / NVIDIA GeForce MX 550, 2 ГБ / без ОД / Wi-Fi / Bluetooth / веб-камера / Windows 11 Pro / 1.69 кг']",https://allo.ua/ua/products/notebooks/dell-latitude-5531-n201l553115ua_w11p.html,,72513
11237940,Dream Machines,Dream Machines RG3060-15 (RG3060-15UA20),"['15.6” FHD (1920x1080) / Intel Core i5 11400H (2.7 - 4.5 ГГц) / RAM 16ГБ / SSD 500 ГБ / NVIDIA GeForce RTX 3060 / Wi-Fi, Bluetooth / Без ОС / Без ОД / 2.2 кг']",https://allo.ua/ua/products/notebooks/dream-machines-rg3060-15-rg3060-15ua20.html,,54999
12258497,Lenovo,Lenovo ThinkPad T14s Gen 3 (21BR0038RA),"['14"" IPS (1920x1200) WUXGA / Intel Core i7-1260P (3.4 - 4.7 ГГц) / RAM 16 ГБ / SSD 1 ТБ / Intel Iris Xe Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / Windows 11 Pro / 1.21 кг']",https://allo.ua/ua/products/notebooks/lenovo-thinkpad-t14s-gen-3-21br0038ra.html,,89170
12248846,Lenovo,Lenovo ThinkPad T16 Gen 1 (21BV00E9RA),"['16"" IPS (1920x1200) WUXGA+ / Intel Core i7-1260P (3.4 - 4.7 ГГц) / RAM 16 ГБ / SSD 512 ГБ / Intel Iris Xe Graphics / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 1.65 кг']",https://allo.ua/ua/products/notebooks/lenovo-thinkpad-t16-gen-1-21bv00e9ra.html,,78662
10569713,Dell,Dell Latitude 7420 (N059L742014UA_UBU),"['14"" (1920x1080) VA / Intel Core i7-1185G7 (3.0 - 4.8 ГГц) / RAM 16 ГБ / SSD 512 ГБ / Intel Iris Xe Graphics / Wi-Fi , Bluetooth / Linux / Без дисковода / 1.22 кг']",https://allo.ua/ua/products/notebooks/dell-latitude-7420-n059l742014ua_ubu.html,,76999
12258426,Lenovo,Lenovo ThinkPad T15p Gen 3 (21DA0008RA),"['15.6"" IPS (3840x2160) Ultra HD 4K / Intel Core i7-12700H (3.5 - 4.7 ГГц) / RAM 32 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3050, 4 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / Windows 11 Pro / 2.22 кг']",https://allo.ua/ua/products/notebooks/lenovo-thinkpad-t15p-gen-3-21da0008ra.html,,126466
12258655,Lenovo,Dell Latitude 5530 (N207L5530MLK15UA_UBU),"['15.6"" 1920х1080 (FullHD) / Intel Core i7-1265U (3.6 - 4.8 Гц) / RAM 16 ГБ / SSD 256 ГБ / Intel Iris Xe Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / Без ОС / 1.59 кг']",https://allo.ua/ua/products/notebooks/dell-latitude-5530-n207l5530mlk15ua_ubu.html,,61604
12248927,Lenovo,Lenovo ThinkPad T16 Gen 1 (21BV0028RA),"['16"" IPS (1920x1200) WUXGA+ / Intel Core i5-1240P (3.3 - 4.4 ГГц) / RAM 16 ГБ / SSD 512 ГБ / Intel Iris Xe Graphics / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / Windows 11 Pro / 1.65 кг']",https://allo.ua/ua/products/notebooks/lenovo-thinkpad-t16-gen-1-21bv0028ra.html,,79180
12288002,MSI,MSI GF66 Katana (GF6611UD-1050XUA),"['15.6"" (1920x1080) IPS / Intel Core i7-11800H (2.3 - 4.6 ГГц) / RAM 8 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050 Ti, 4 ГБ / Wi-Fi , Bluetooth / DOS / Без ОД / 2.25 кг']",https://allo.ua/ua/products/notebooks/msi-gf66-katana-gf6611ud-1050xua.html,,48999
11863399,Acer,Acer Predator Helios 300 PH315-55 (NH.QGPEU.002),"['15.6"" (2560x1440) IPS / Intel Core i7-12700H (3.5 - 4.7 ГГц) / RAM 32 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3060, 6 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.5 кг']",https://allo.ua/ua/products/notebooks/acer-predator-helios-300-ph315-55-nh-qgpeu-002.html,,95999
12258696,Lenovo,Dell Latitude 5530 (N205L5530MLK15UA_W11P),"['15.6"" 1920х1080 (FullHD) / Intel Core i5-1245U (3.3 - 4.4 Гц) / RAM 16 ГБ / SSD 512 ГБ / Intel Iris Xe Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / Windows 11 Pro / 1.59 кг']",https://allo.ua/ua/products/notebooks/dell-latitude-5530-n205l5530mlk15ua_w11p.html,,62742
11863385,Acer,Acer Predator Helios 300 PH317-56 (NH.QGVEU.007),"['17.3"" (1920x1080) IPS / Intel Core i7-12700H (3.5 - 4.7 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3060 / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 3 кг']",https://allo.ua/ua/products/notebooks/acer-predator-helios-300-ph317-56-nh-qgveu-007.html,,85399
11863402,Acer,Acer Predator Helios 300 PH317-56 (NH.QGFEU.007),"['17.3"" (2560x1440) IPS / Intel Core i7-12700H (3.5 - 4.7 ГГц) / RAM 32 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3070 Ti / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 3 кг']",https://allo.ua/ua/products/notebooks/acer-predator-helios-300-ph317-56-nh-qgfeu-007.html,,119999
11863371,HP,HP 240 G8 (43W59EA),['14” (1920x1080) IPS / Intel Core i5-1135G7 (2.4 - 4.2 ГГц) / RAM 8 ГБ / SSD 256 ГБ / Intel Iris Xe Graphics / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / Windows 10 Pro / 1.47 кг'],https://allo.ua/ua/products/notebooks/hp-240-g8-43w59ea_1.html,,36999
6537717,Dell,Ноутбук Dell Latitude 7310 2in1 (N025L731013UA_WP),"['13.3"" (1920x1080) WVA / Intel Core i7-10610U (1.8 - 4.9 ГГц) / RAM 16 ГБ / SSD 256 ГБ / Intel UHD Graphics / Wi-Fi / Bluetooth / Windows 10 Pro / 1.32 кг']",https://allo.ua/ua/products/notebooks/dell-latitude-7310-2in1-n025l731013ua_wp.html,,80599
11201773,Dell,Dell Latitude 7320 13.3FHD (N013L732013UA_WP11)	,"['13.3"" (1920x1080) WVA / Intel Core i5-1145G7 (2.6 – 4.4 ГГц) / RAM 16 ГБ / SSD 512 ГБ / Intel Iris Xe Graphics / Bluetooth, Wi-Fi / Windows 11 Pro / Без ОД / 1.12 кг']",https://allo.ua/ua/products/notebooks/dell-latitude-7320-13-3fhd-n013l732013ua_wp11.html,,72775
12288001,MSI,MSI GF66 Katana (GF6611UE-890XUA),"['15.6"" (1920x1080) IPS / Intel Core i5-11400H (2.7 - 4.5 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3060, 6 ГБ / Wi-Fi , Bluetooth / DOS / Без ОД / 2.25 кг']",https://allo.ua/ua/products/notebooks/msi-gf66-katana-gf6611ue-890xua.html,,54499
9316721,Dell,Dell Latitude 7320 (N098L732013UA_UBU),"['13.3"" (1920x1080) WVA / Intel Core i5-1145G7 (2.6 - 4.4 ГГц) / RAM 16 ГБ / SSD 512 ГБ / Intel Iris Xe Graphics / Wi-Fi , Bluetooth / Linux / Без дисковода / 1.12 кг']",https://allo.ua/ua/products/notebooks/dell-latitude-7320-n098l732013ua_ubu.html,,62999
11184244,Dream Machines,Dream Machines RT3060-15 (RT3060-15UA36),"['15.6” (1920x1080) WVA / AMD Ryzen 9 3900 (3.1 – 4.3 ГГц) / RAM 16 ГБ / SSD 1 ТБ / NVIDIA GeForce RTX 3060 / Bluetooth , Wi-Fi / Без ОС (freeDOS, Linux) / Без ОД / 2.7 кг']",https://allo.ua/ua/products/notebooks/dream-machines-rt3060-15-rt3060-15ua36.html,,77499
12290979,Lenovo,Lenovo ThinkBook 15 G2 ITL Mineral Grey (20VE0092RA),"['15.6"" (1920x1080) IPS / Intel Core i3-1115G4 (3.0 - 4.1 ГГц) / RAM 16 ГБ / SSD 256 ГБ / Intel UHD Graphics / Wi-Fi , Bluetooth / Без ОС / Без ОД / 1.7 кг']",https://allo.ua/ua/products/notebooks/lenovo-thinkbook-15-g2-itl-mineral-grey-20ve0092ra.html,,25789
8067221,MSI,MSI Pulse GL66-11UEK 144Hz (GL6611UEK-250XUA),"['15.6"" (1920x1080) IPS / Intel Core i7-11800H (2.3 - 4.6 ГГц) / RAM 16 ГБ / HDD 1 ТБ / nVidia GeForce RTX 3060 / Bluetooth , Wi-Fi / Без ОС (freeDOS, Linux) / 2.25 кг']",https://allo.ua/ua/products/notebooks/msi-pulse-gl66-11uek-144hz-gl6611uek-250xua.html,,70999
10402334,Lenovo,LENOVO ThinkPad T14s G2 T (20WM009SRA),"['14"" (1920x1080) IPS / Intel Core i7-1165G7 (2.8 - 4.7 ГГц) / RAM 16 ГБ / SSD 1 ТБ / Intel Iris Xe Graphics / Bluetooth, Wi-Fi / Windows 10 Pro / Без дисковода / 1.36 кг']",https://allo.ua/ua/products/notebooks/lenovo-thinkpad-t14s-g2-t-20wm009sra.html,,96634
11184241,Dream Machines,Dream Machines RT3070-15 (RT3070-15UA31),"['15.6"" (1920x1080) WVA / AMD Ryzen 7 3700X (3.6 – 4.4 ГГц) / RAM 16 ГБ / SSD 1 ТБ / NVIDIA GeForce RTX 3070 / Bluetooth , Wi-Fi / Без ОС (freeDOS, Linux) / Без ОД / 2.7 кг']",https://allo.ua/ua/products/notebooks/dream-machines-rt3070-15-rt3070-15ua31.html,,78499
11863396,Dream Machines,Dream Machines RT3070-15 (RT3070-15UA30),"['15.6” (1920x1080) WVA / AMD Ryzen 5 5600X (3.7 - 4.6 ГГц) / RAM 16 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3070, 8 ГБ / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / DOS / 2.7 кг']",https://allo.ua/ua/products/notebooks/dream-machines-rt3070-15-rt3070-15ua30.html,,75599
12289088,Lenovo,Lenovo ThinkPad X1 Carbon Gen 9 (20XXS51900),['14” (1920x1200) IPS / Intel Core i7-1165G7 (2.8 - 4.7 ГГц) / RAM 16 ГБ / SSD 512 ГБ / Intel UHD Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / Windows 10 Pro / 1.13 кг кг'],https://allo.ua/ua/products/notebooks/lenovo-thinkpad-x1-carbon-gen-9-20xxs51900.html,,74812
9316806,Acer,Acer Swift 3 SF314-511 (NX.ACWEU.00E),"['14"" (1920x1080) IPS / Intel Core i5-1135G7 (2.4-4.2 ГГц) / RAM 8 ГБ / SSD 256 ГБ / Intel Iris Xe Graphics / Wi-Fi , Bluetooth / Без ОС / Без дисковода / 1.2 кг']",https://allo.ua/ua/products/notebooks/acer-swift-3-sf314-511-nx-acweu-00e.html,,31999
10569791,MSI,MSI GF63 (GF6311SC-245XUA),"['15.6"" (1920x1080) IPS / Intel Core i7-11800H (2.3 - 4.6 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce GTX 1650 Max-Q / Wi-Fi , Bluetooth / DOS / Без дисковода / 1.86 кг']",https://allo.ua/ua/products/notebooks/msi-gf63-gf6311sc-245xua.html,,46999
11184248,Dream Machines,Dream Machines RT3060-15 (RT3060-15UA30),"['15.6” (1920x1080) WVA / AMD Ryzen 5 5600X (3.7 – 4.6 ГГц) / RAM 16 ГБ / SSD 1 ТБ / NVIDIA GeForce RTX 3060 / Bluetooth , Wi-Fi / Без ОС (freeDOS, Linux) / Без ОД / 2.7 кг']",https://allo.ua/ua/products/notebooks/dream-machines-rt3060-15-rt3060-15ua30.html,,65399
11863401,Acer,Acer Predator Helios 300 PH315-55 (NH.QGNEU.00B),"['15.6"" (2560x1440) IPS / Intel Core i7-12700H (3.5 - 4.7 ГГц) / RAM 32 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3070 / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / без ОС / 2.5 кг']",https://allo.ua/ua/products/notebooks/acer-predator-helios-300-ph315-55-nh-qgneu-00b.html,,109999
12258734,Lenovo,Dell Latitude 5530 (N207L5530MLK15UA_W11P),"['15.6"" 1920х1080 (FullHD) / Intel Core i7-1265U (3.6 - 4.8 Гц) / RAM 16 ГБ / SSD 256 ГБ / Intel Iris Xe Graphics / без ОД / Wi-Fi / Bluetooth / веб-камера / Windows 11 Pro / 1.59 кг']",https://allo.ua/ua/products/notebooks/dell-latitude-5530-n207l5530mlk15ua_w11p.html,,70668
7467052,Acer,Ноутбук Acer Nitro 5 AN517-41 (NH.QASEU.00E),"['17.3"" (1920x1080) IPS / AMD Ryzen 7 5800H (3.2 - 4.4 ГГц) / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce GTX 1650, 4 ГБ / Wi-Fi , Bluetooth / Без ОС (freeDOS, Linux) / Без ОД / 2,7 кг']",https://allo.ua/ua/products/notebooks/acer-nitro-5-an517-41-nh-qaseu-00e.html,,46699
10185681,Acer,Acer Swift 3 SF314-511 (NX.ABLEU.00E),"['14"" (1920x1080) IPS / Intel Core i5-1135G7 (2.4-4.2 ГГц) / RAM 8 ГБ / SSD 256 ГБ / Intel Iris Xe Graphics / Wi-Fi , Bluetooth / Linux / Без дисковода / 1.2 кг']",https://allo.ua/ua/products/notebooks/acer-swift-3-sf314-511-nx-ableu-00e.html,,31999
10747021,Lenovo,Lenovo IdeaPad 3i 15IIL (81WE01EFRA),"['15.6"" (1920x1080) IPS / Intel Core i3-1005G1 (1.2 - 3.4 ГГц) / RAM 8 ГБ / SSD 256 ГБ / nVidia GeForce MX330 / Bluetooth, Wi-Fi / DOS / Без дисковода / 1.7 кг']",https://allo.ua/ua/products/notebooks/lenovo-ideapad-3i-15iil-81we01efra.html,,21999
11863379,Dream Machines,Dream Machines RG3050Ti-17 (RG3050TI-17UA27),['17.3” (1920x1080) WVA / Intel Core i7-11800H (2.3 - 4.6 ГГц) / RAM 32 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3050Ti / без ОД / LAN / Wi-Fi / Bluetooth / веб-камера / DOS / 2.5 кг'],https://allo.ua/ua/products/notebooks/dream-machines-rg3050ti-17-rg3050ti-17ua27.html,,59999
